titulo|fecha|enlace|contenido
Puno: Intervienen camioneta con más de S/ 180 mil en mercadería de contrabando|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-intervienen-camioneta-con-mas-de-s-180-mil-en-mercaderia-de-contrabando/|Intervienen camioneta con contrabando. En el puesto de control aduanero de Ojherani, la Policía Fiscal detuvo una camioneta Toyota Hilux que transportaba mercadería de contrabando valorada en más de 180 mil soles. La carga incluía televisores, artefactos electrónicos y prendas de vestir. Los ocupantes del vehículo, Néstor Ramírez Ticona y Nancy Chambi Tito, fueron arrestados. La mercadería fue trasladada a los almacenes de Aduanas en Puno y el caso ha sido remitido a la Fiscalía Especializada en Delitos de Contrabando.
Puno: El Titicaca ya ha perdido medio metro en 4 meses|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-el-titicaca-ya-ha-perdido-medio-metro-en-4-meses/|No habrá lluvias por lo menos hasta septiembre. El lago Titicaca desciende todos los días, se estima una pérdida de ocho centímetros cada mes; sin embargo, en casi tres semanas, del 1 al 20 de agosto, ha perdido nueve centímetros. Actualmente el descenso es de 50 centímetros, desde el 14 de abril de este año. El director del Senamhi en Puno, Sixto Flores, lamentó estas estadísticas, pues en 2023, durante el mismo período se tenía un descenso de 48 centímetros. La proyección a diciembre es que la pérdida sobrepase los 80 centímetros, más que el año pasado. NO HABRÁ LLUVIAS Esto se debe a la ausencia de lluvias y fuerte radiación solar; situación que podría agudizarse, pues según el Senamhi, no se registrarán precipitaciones por lo menos hasta septiembre. DESCENDERÁ HASTA 2030 «El panorama no es alentador. Hasta el año 2030 continuarán estos descensos; recién desde 2050 el lago podría recuperar su nivel», dijo. RECHAZA DECLARATORIAS DE EMERGENCIA Añadió que frente a este contexto las autoridades deben de implementar proyectos de inversión con programas presupuestales, y no propiciar declaratorias de emergencia, pues ello no ayuda en nada.
Puno: Exigen transparencia en convenio de las PTAR|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-exigen-transparencia-en-convenio-de-las-ptar/|Denuncian que no socializaron dicha suscripción. El alcalde de la Municipalidad Provincial de Puno (MPP), Javier Ponce, suscribió el convenio N° 22-2024 con el Ministerio de Vivienda, el 29 de mayo de este año, para la continuación de las Plantas de Tratamiento de Aguas Residuales (PTAR); sin embargo, ello no fue socializado con la población, denunció el presidente del barrio Chanu Chanu, Honorio Checalla. PIDE TRANSPARENCIA Indicó que luego de haber pedido información sobre el estado actual de la avenida Costanera Sur y la PTAR, se enteró de este convenio, pero al momento no hay preocupación de la municipalidad. «Cómo van a quedar los 18 mil metros cuadrados, a raíz de eso hasta ahora no concluyen las tres cuadras en la Costanera Sur, a pesar del presupuesto que se le debió destinar. El Ministerio de Vivienda dice que el alcalde ha debido socializar e informar a la ciudadanía los alcances de dicho convenio, pero no hay nada», añadió. En base a ello, dejó entrever presuntos malos manejos y lamentó la desorganización administrativa que se ve en la MPP. PIDE INFORME El dirigente pide un informe detallado del presupuesto destinado y transparencia en la suscripción del convenio. «Se trata de cosas públicas, no debe manejarse a ocultas», dijo. EVALUARÁN PROTESTA Adelantó que este 26 de agosto los presidentes de barrios se reunirán en el Colegio de Ingenieros de Puno a partir de las 17:00 horas, donde abordarán este tema. No descartó realizar una marcha, además de encadenarse al frontis de la municipalidad hasta que el alcalde les dé la cara e informe a la población los alcances de dicho convenio.
Puno: Detienen a personal de medicina legal por coimas en examen de necropsia de mineros asesinados|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-detienen-a-personal-de-medicina-legal-por-coimas-en-examen-de-necropsia-de-mineros-asesinados/|Detienen a personal de medicina legal por coimas en examen de necropsia de mineros asesinados En una rápida intervención la Policía Nacional del Perú intervino a representantes del Ministerio Público de Putina, encargados de realizar el examen de necropsia a los 4 cadáveres de los mineros que fueron asesinados el último fin de semana. El personal encargado de realizar dicha diligencia habría cobrado la suma de mil soles a los familiares, con el fin de ayudarles en el trámite. No se descarta que habrían intentado modificar los resultados con la finalidad de desvirtuar las diligencias de Ley. El caso viene siendo investigado. Colocar sello.
Puno: Graves denuncias contra ministro Mucho. Lo acusan de mentir y alterar cifras de impuestos mineros|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-graves-denuncias-contra-ministro-mucho-lo-acusan-de-mentir-y-alterar-cifras-de-impuestos-mineros/|Lo acusan de mentir y alterar cifras de impuestos mineros El ministro del Ministerio de Energía y Minas (Minem), Rómulo Mucho, estaría incurriendo en graves faltas, enunció el contador e investigador económico financiero del sector extractivo, Juan Torres Polo, quien tildó de ‘mentiroso’ al titular del Minem. Reveló que según Mucho, las empresas mineras en los últimos 10 años, de 2014 a 2023, han pagado impuestos por 125 mil 188 millones de soles; cuando en realidad solo habrían pagado 66 millones 142 mil soles, según datos oficiales de la Sunart; habiendo un exceso de 59 mil 446 soles, es decir, más del 90 %. «El ministro está incrementando ficticiamente la recaudación, con el fin de decir que las empresas mineras pagan muchos impuestos, incluso está cometiendo el delito de falsedad genérica», sostuvo. Añadió que el fin de todo ello sería imponer el proyecto minero Tía María. Acusó a Rómulo Mucho de actuar como juez y parte, al ser ministro y también tener empresas que prestan servicio a las grandes mineras. A esto se suma que el sector paga ínfimos impuestos, hace más de 15 años, pagaban casi 17 %, pero hoy en día, a pesar del crecimiento que hubo, pagan apenas entre el 2 y 4 %, cuando en la realidad deberían estar por lo menos en un 25 %.
Puno: Diresa confirma casos sospechosos de viruela del mono en la región y advierte endemia|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-diresa-confirma-casos-sospechosos-de-viruela-del-mono-en-la-region-y-advierte-endemia/|Diresa confirma casos sospechosos de viruela del mono en Puno y advierte endemia Hay casos sospechosos de viruela del mono en la región Puno. La Dirección Regional de Salud (Diresa), está esperando los resultados de las muestras enviadas; según adelantó el jefe del área de Epidemiología de dicha institución, Percy Casaperalta. Como se recuerda, la Organizacion Mundial de la Salud (OMS) declaró la viruela del mono como una emergencia de salud publica internacional por un incremento exponencial de varios países de África. Una nueva variante del virus registra una mayor letalidad y transmisibilidad que la cepa clásica. «El Ministerio de Salud (Minsa), ha emitido un estado de alerta que permite realizar vigilancia epidemiológica de casos sospechosos que hemos identificado, estamos a la espera de la confirmación», dijo. Añadió que los hospitales están preparados para enfrentar este tipo de casos, que de darse, podría convertirse en una endemia. Casaperalta, exhortó a la ciudadanía a mantener las medidas de protección, como el lavado de manos, evitar la aglomeración de personas y, de preferencia utilizar barbijo o chalina para cubrirse la boca, es decir, cuidados similares a los que se tuvo durante la pandemia de la covid-19. Agregó que la viruela del mono es una enfermedad transmisible que se contagia de persona a persona por contacto directo, además en la utilización de prendas o toallas, incluso por transmisión sexual.
Puno: Feliz 438 aniversario “Azángaro Tierra Prócer”.|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-feliz-438-aniversario-azangaro-tierra-procer/|Feliz 438 aniversario “Azángaro Tierra Prócer”. Azángaro, es una de las provincias más grandes de la región de Puno, ubicada en la zona norte de la misma, han pasado 438 años desde aquella fecha histórica, 22 de agosto de 1586, fecha en que ha sido fundado la ciudad de Azángaro. Azángaro tuvo sus orígenes desde la antigüedad (antes de 1586) en tres lugares diferentes que se relacionan con tres épocas distintas, inicialmente se menciona del lugar denominado Makaya, que está ubicado a seis kilómetros de la ciudad actual, el segundo, se menciona en el lugar de Yanaccaca, situado a espaldas del cerro Choquechambi, aunque no existe mucha relevancia histórica sobre esta afirmación. El tercero, se considera coincidentemente con la edificación del templo “Nuestra Señora de la Asunción”, basándose en el certificado de Vasco de Contreras que describe lo siguiente “Yo don Vasco de Contreras, asistente de su Majestad, corregidor del Partido de Omasuyos, conferí y di posesión corporal a este Don, Diego Chuquihuanka del cargo de Gobernador y Cacique principal de Azángaro y a mi presencia y asistencia en este mismo día veinte y dos de agosto de mil quinientos ochenta y seis , Octava de la Asunción de la Virgen; mandó este mismo don Diego a colocar los primeros cimientos de la iglesia de este pueblo de Azángaro su costa y cargo de lo que certifico”. Reza el escrito.
Puno: Director de colegio en el distrito de Crucero es hallado sin vida al interior de su vivienda|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-director-de-colegio-en-el-distrito-de-crucero-es-hallado-sin-vida-al-interior-de-su-vivienda/|Director de colegio en el distrito de Crucero es hallado sin vida al interior de su vivienda. El distrito de Crucero está conmocionado por la repentina muerte del profesor Mario Daniel Ñaupa Sucari, director de la IE Secundaria Agroindustrial, quien fue hallado sin vida en su vivienda. Las causas de su deceso aún son desconocidas y están siendo investigadas. Ñaupa Sucari, originario de Asillo, dedicó gran parte de su vida a la educación en Carabaya, dejando un profundo vacío en la comunidad.
Puno: Intervienen a tres universitarios dentro de cementerio por ser sospechosos de robo de lápidas|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-intervienen-a-tres-universitarios-dentro-de-cementerio-por-ser-sospechosos-de-robo-de-lapidas/|Puno. Intervienen a tres universitarios dentro de cementerio por ser sospechosos de robo de lápidas. En horas de la noche los vigilantes del cementerio de Yanamayo en el centro poblado de Alto Puno sorprendieron a tres jóvenes escondidos dentro del camposanto. Ellos dijeron que habrían arrojado un chullo por un muro y se metieron como un reto, pero los guardianes llamaron a Serenazgo bajo la sospecha de que habían ingresado a robar en los nichos. Ellos fueron trasladados luego a la comisaría de Alto Puno para las investigaciones. Como se recuerda en las últimas semanas han venido ocurriendo varios robos en lápidas de los cementerios de la ciudad de Puno.
Puno: Tras varios «coqueteos», Wilber Cutipa hace alianza con partido donde iría el cómico Carlos Álvarez|2024/08/21|https://diariosinfronteras.com.pe/2024/08/21/puno-tras-varios-coqueteos-wilber-cutipa-hace-alianza-con-partido-donde-iria-el-comico-carlos-alvarez/|Luego de haber «coqueteado» con varios políticos, finalmente el ingeniero economista Wilber Cutipa, habría encontrado un nuevo partido. Se trata del partido político País Para Todos, cuyo líder es Vladimir Meza, exalcalde de Huaraz, y que tiene como virtual candidato a la presidencia de la República al cómico e imitador Carlos Álvarez. «Somos miles, somos la lluvia de voluntades», fue el mensaje del coordinador regional de Pueblo-PAIS Para Todos, confirmando así la eventual candidatura de Cutipa al Gobierno Regional de Puno en las elecciones de 2026. Cabe recordar que, inicialmente estaba en conversaciones con el partido de Antauro para los próximos comicios, luego con el Nuevo Perú de Verónika Mendoza, de donde se alejó por falta de autonomía y, recientemente se conoció también su alejamiento de Álvaro Paz De La Barra y Fe en el Perú. ¿País Para Todos, será finalmente el partido con el que postulará en 2026 al Gobierno Regional de Puno?
